X,Y
30.4849184,50.545072
30.4849184,50.5363008
30.4849184,50.5404736
30.5908992,50.394736
30.6287232,50.4483072
30.4543712,50.4802656
30.4921952,50.4892736
30.5300192,50.4888192
30.5300192,50.4711968
30.598176,50.394352
30.598176,50.4190816
30.423824,50.477104
30.499472,50.3471008
30.537296,50.4444352
30.537296,50.3231584
30.6054528,50.4358304
30.6054528,50.43584
30.5445728,50.4931616
30.5823968,50.4954368
30.4762016,50.4184672
30.5518496,50.3803584
30.5518496,50.4218816
30.5518496,50.3491776
30.3396736,50.5265632
30.5896736,50.3947424
30.4456544,50.4447552
30.4834784,50.5675968
30.5213024,50.4883456
30.5591264,50.4952896
30.5969504,50.4322688
30.7029312,50.4133792
30.5664032,50.4956384
30.5664032,50.4956032
30.3920512,50.5043968
30.498032,50.3490208
30.32368,50.4533088
30.57368,50.4955936
30.611504,50.39504
30.5431328,50.4174528
30.474976,50.4476928
30.474976,50.5541376
30.3309568,50.531616
30.5809568,50.427728
30.6187808,50.476928
30.4444288,50.4401088
30.4444288,50.4401792
30.4822528,50.548864
30.5504096,50.4940832
30.5504096,50.3754208
30.5882336,50.3950688
30.6260576,50.3972384
30.7017056,50.412608
30.3455104,50.5232544
30.3833344,50.4572192
30.4211584,50.4771776
30.4589824,50.471744
30.5346304,50.3106624
30.2540832,50.448272
30.3297312,50.532304
30.6175552,50.4240992
30.473536,50.5559584
30.723536,50.3991424
30.549184,50.3620096
30.549184,50.4016384
30.549184,50.3661056
30.587008,50.428688
30.587008,50.4286432
30.587008,50.4288032
30.4808128,50.4884832
30.5186368,50.3391264
30.5564608,50.3929632
30.5564608,50.392352
30.3442848,50.5239232
30.4199328,50.4587808
30.5259136,50.4883296
30.5637376,50.4954528
30.5637376,50.4029472
30.3893856,50.5183968
30.7150336,50.3997376
30.5331904,50.4900032
30.5710144,50.4956032
30.6088384,50.492592
30.4723104,50.5696032
30.4723104,50.558
30.4723104,50.55808
30.4723104,50.4858432
30.5404672,50.3347392
30.5404672,50.4920032
30.3282912,50.453536
30.4795872,50.5506144
30.4795872,50.4151232
30.585568,50.3950016
30.585568,50.4282528
30.623392,50.3968096
30.69904,50.4796448
30.736864,50.3977216
30.312512,50.5431744
30.562512,50.4014688
30.562512,50.438
30.4184928,50.4772608
30.5319648,50.4894528
30.5697888,50.4185024
30.5697888,50.4183872
30.5697888,50.4183616
30.5697888,50.419712
30.5697888,50.4119936
30.5697888,50.4117344
30.5697888,50.4135776
30.4257696,50.4768224
30.5014176,50.3450976
30.5770656,50.425904
30.6148896,50.4823104
30.5086944,50.4074112
30.3343424,50.5295488
30.3721664,50.4565216
30.4781472,50.5513184
30.5159712,50.488576
30.5537952,50.3862144
30.5537952,50.386432
30.5537952,50.3863744
30.5537952,50.3418464
30.6294432,50.4491264
30.485424,50.5440448
30.311072,50.5431296
30.598896,50.418944
30.424544,50.47688
30.5305248,50.4123488
30.3183488,50.5388416
30.5683488,50.3139712
30.5683488,50.4245568
30.3939968,50.5066496
30.6439968,50.3999456
30.3256256,50.4533088
30.5756256,50.4954272
30.3634496,50.5089792
30.3634496,50.509024
30.6512736,50.4011008
30.4769216,50.3422304
30.4769216,50.552288
30.4769216,50.3423296
30.5829024,50.5080288
30.5829024,50.4953088
30.5525696,50.3823168
30.5525696,50.4011808
30.5525696,50.3831296
30.5525696,50.4943552
30.5525696,50.383248
30.6207264,50.4564384
30.4841984,50.5319296
30.4841984,50.5294528
30.4841984,50.4888
30.4841984,50.5324032
30.4841984,50.5323456
30.4841984,50.5292704
30.5598464,50.3305248
30.4536512,50.43472
30.7036512,50.4139264
30.5292992,50.4888352
30.5292992,50.4888224
30.6049472,50.435616
30.748752,50.395728
30.536576,50.4910432
30.5744,50.4955968
30.362224,50.430416
30.612224,50.513488
30.4303808,50.4767296
30.5060288,50.342656
30.5438528,50.4930048
30.5816768,50.4271136
30.3695008,50.421296
30.4073248,50.5048512
30.4754816,50.4875808
30.5133056,50.5179968
30.5511296,50.3792736
30.5511296,50.353328
30.5511296,50.3792064
30.5511296,50.3781216
30.5511296,50.3782816
30.5889536,50.4292832
30.4146016,50.4600992
30.5584064,50.3974528
30.3840544,50.4971648
30.6340544,50.3984704
30.4218784,50.4771616
30.4218784,50.4388992
30.4597024,50.467664
30.3156832,50.540368
30.6035072,50.4952672
30.3913312,50.5035488
30.4291552,50.4767072
30.5048032,50.4889632
30.610784,50.3949248
30.436432,50.5257952
30.26208,50.44888
30.549904,50.3743232
30.549904,50.3744672
30.549904,50.4941536
30.4058848,50.4984384
30.4058848,50.4973376
30.4058848,50.484992
30.4058848,50.500144
30.4058848,50.5006208
30.4058848,50.4848128
30.4058848,50.49808
30.4058848,50.500272
30.4058848,50.500304
30.4058848,50.5006272
30.4058848,50.468656
30.4058848,50.4991936
30.4058848,50.4979072
30.4058848,50.4979872
30.4058848,50.499888
30.4058848,50.5010848
30.4058848,50.4998464
30.4437088,50.44928
30.5193568,50.4884384
30.5571808,50.3955968
30.5571808,50.3940992
30.5571808,50.393888
30.4131616,50.5203872
30.4888096,50.4811328
30.5266336,50.402752
30.5266336,50.4883392
30.5644576,50.4956256
30.5644576,50.3158432
30.4204384,50.4771104
30.5339104,50.4747008
30.5339104,50.3066304
30.5339104,50.4901952
30.533696,50.4901248
30.57152,50.30944
30.57152,50.495584
30.609344,50.437424
30.609344,50.4920096
30.472816,50.5576128
30.5409728,50.4162336
30.5787968,50.4263776
30.4044448,50.458512
30.4422688,50.44552
30.4800928,50.5502656
30.2982496,50.4513984
30.5482496,50.4015808
30.3360736,50.528624
30.3738976,50.4564672
30.5251936,50.4882848
30.5251936,50.4893824
30.5933504,50.394608
30.3811744,50.4206816
30.5324704,50.412912
30.5702944,50.4170144
30.5702944,50.4160352
30.5702944,50.4152096
30.5702944,50.397152
30.5702944,50.4176256
30.5702944,50.417568
30.5702944,50.4166528
30.5702944,50.4173952
30.4640992,50.5056128
30.2897472,50.4508672
30.645728,50.4002272
30.5775712,50.395408
30.471376,50.4204192
30.471376,50.5637856
30.471376,50.5624736
30.471376,50.5644064
30.471376,50.5619456
30.471376,50.5623168
30.471376,50.5625184
30.5092,50.514992
30.547024,50.493792
30.334848,50.5293376
30.584848,50.395328
30.622672,50.4711392
30.4786528,50.3562112
30.4786528,50.5072736
30.5164768,50.403424
30.5543008,50.4010176
30.5543008,50.386768
30.5543008,50.4947424
30.5921248,50.4302048
30.3799488,50.4150624
30.5237536,50.4883648
30.5615776,50.4955328
30.5994016,50.4953472
30.3872256,50.4105088
30.4932064,50.3531008
30.4932064,50.48912
30.4250496,50.4020768
30.5310304,50.489312
30.5310304,50.4892896
30.3188544,50.5387296
30.5688544,50.4954656
30.5688544,50.3977152
30.5688544,50.3977632
30.4323264,50.476992
30.5383072,50.4913216
30.4701504,50.4209632
30.5761312,50.4954144
30.3639552,50.5059616
30.3639552,50.455952
30.4774272,50.4649952
30.4774272,50.5517952
30.583408,50.4277568
30.583408,50.4277664
30.44688,50.4625024
30.69688,50.4097696
30.484704,50.5070944
30.484704,50.5364736
30.484704,50.5348704
30.484704,50.5015968
30.484704,50.5364128
30.560352,50.4952416
30.560352,50.4954176
30.6285088,50.448144
30.4163328,50.4114176
30.5298048,50.488976
30.6357856,50.4802016
30.5676288,50.495504
30.6736096,50.4035232
30.5370816,50.4909792
30.5370816,50.4911552
30.5370816,50.4909984
30.5370816,50.4911584
30.4308864,50.4297088
30.3627296,50.5128128
30.7187104,50.3996576
30.5443584,50.4933152
30.5821824,50.4953536
30.5821824,50.3951424
30.5821824,50.427232
30.5516352,50.379712
30.5516352,50.4942144
30.5516352,50.3513152
30.5516352,50.4943424
30.5516352,50.4010976
30.5516352,50.4942016
30.5894592,50.3948032
30.5894592,50.5003808
30.483264,50.5474464
30.483264,50.390752
30.521088,50.4883488
30.558912,50.4951744
30.558912,50.3979232
30.596736,50.3944128
30.422384,50.4770592
30.5283648,50.48864
30.5283648,50.4884832
30.5661888,50.3170048
30.6040128,50.5016736
30.5734656,50.3065312
30.5053088,50.488752
30.3612896,50.4316512
30.6112896,50.513664
30.4747616,50.487376
30.5125856,50.4886976
30.4063904,50.5035744
30.4063904,50.5029728
30.4063904,50.5032928
30.4442144,50.4404
30.4442144,50.4405664
30.6942144,50.4785344
30.4820384,50.3553632
30.5576864,50.3951712
30.5576864,50.3951136
30.5576864,50.3959456
30.5576864,50.4950208
30.5576864,50.3957824
30.5576864,50.4951168
30.5576864,50.3951808
30.6258432,50.3971968
30.4136672,50.5138688
30.5271392,50.4882624
30.5649632,50.40432
30.5649632,50.4043328
30.420944,50.4770688
30.534416,50.3104256
30.32224,50.5366176
30.57224,50.4956128
30.57224,50.4953984
30.360064,50.4361728
30.610064,50.4375456
30.4282208,50.3928032
30.4660448,50.37528
30.5416928,50.4024352
30.5416928,50.3414656
30.5795168,50.4264992
30.5795168,50.4266176
30.4733216,50.5566496
30.5111456,50.488752
30.5489696,50.4940192
30.5489696,50.494
30.4124416,50.5132832
30.7002656,50.4116128
30.5562464,50.3922592
30.5562464,50.4231616
30.5562464,50.3925568
30.5562464,50.392432
30.5562464,50.391824
30.5562464,50.3925024
30.5940704,50.4310464
30.4197184,50.4772608
30.5256992,50.4104
30.4575424,50.3710528
30.5635232,50.4027584
30.5635232,50.4027488
30.5635232,50.3217824
30.3891712,50.4883616
30.4269952,50.4765824
30.5708,50.4954688
30.5708,50.3969312
30.608624,50.4370144
30.472096,50.5584768
30.472096,50.5584832
30.472096,50.4202112
30.547744,50.4937504
30.3659008,50.4560576
30.4793728,50.4408416
30.3050208,50.5461888
30.5550208,50.3886496
30.5550208,50.388656
30.5550208,50.38944
30.5550208,50.4266592
30.5550208,50.3885952
30.5928448,50.3946496
30.4488256,50.4733024
30.4866496,50.5680736
30.4182784,50.412944
30.6001216,50.39432
30.4939264,50.4780896
30.5317504,50.48936
30.5695744,50.4124576
30.5695744,50.4201728
30.6073984,50.436704
30.5390272,50.491584
30.5390272,50.4915808
30.3268512,50.4534848
30.5768512,50.4953952
30.5768512,50.3954432
30.3646752,50.50264
30.6146752,50.4827264
30.4403232,50.3833344
30.546304,50.4018528
30.546304,50.4935072
30.546304,50.4935296
30.584128,50.4482144
30.584128,50.395344
30.409776,50.4355552
30.4476,50.4733536
30.5535808,50.3418592
30.5535808,50.3850656
30.5535808,50.4944544
30.5535808,50.3431968
30.5535808,50.4944512
30.5914048,50.3947808
30.4548768,50.5490144
30.4548768,50.4725216
30.5608576,50.4001696
30.5986816,50.5082688
30.5986816,50.4685792
30.4621536,50.4714656
30.5378016,50.4911968
30.5378016,50.4914016
30.3937824,50.4579456
30.4694304,50.3775328
30.2950784,50.4512608
30.6132352,50.3950336
30.4767072,50.5070112
30.5523552,50.494288
30.5523552,50.3483456
30.5523552,50.4012192
30.5523552,50.3825952
30.3401792,50.5262272
30.44616,50.4392864
30.483984,50.5306272
30.483984,50.5227936
30.483984,50.5070976
30.483984,50.5464448
30.521808,50.4881792
30.559632,50.4951776
30.4534368,50.4338688
30.7034368,50.4138496
30.38528,50.411728
30.5290848,50.488656
30.5669088,50.4956192
30.6047328,50.4353984
30.5363616,50.4909248
30.5741856,50.4953984
30.3620096,50.431552
30.5058144,50.3425824
30.5436384,50.4931168
30.5814624,50.4270208
30.5814624,50.4953344
30.6192864,50.396176
30.5509152,50.3539136
30.5509152,50.4012224
30.5509152,50.3528608
30.5509152,50.3774112
30.5509152,50.49408
30.5509152,50.4014016
30.4827584,50.4887776
30.4827584,50.5483296
30.5887392,50.4291776
30.3765632,50.4567424
30.7022112,50.4127392
30.4900352,50.35424
30.558192,50.3962944
30.346016,50.5228736
30.596016,50.476672
30.596016,50.5034144
30.5278592,50.4885952
30.63384,50.431456
30.535136,50.3129792
30.6032928,50.2828608
30.4289408,50.4766976
30.5424128,50.4928032
30.5802368,50.4954048
30.5802368,50.4145696
30.4740416,50.5066336
30.4740416,50.5556864
30.4740416,50.4477664
30.5496896,50.4939392
30.5496896,50.3737792
30.5496896,50.3578976
30.5496896,50.4014368
30.5496896,50.3581312
30.5496896,50.3683552
30.5496896,50.3644064
30.5875136,50.3949408
30.4434944,50.4487168
30.6253376,50.3971264
30.5191424,50.4882848
30.5569664,50.3933984
30.5569664,50.3942272
30.5569664,50.3935552
30.5569664,50.3942176
30.5947904,50.3945184
30.4885952,50.4890624
30.4885952,50.3547328
30.5642432,50.4034912
30.3898912,50.5020416
30.5640288,50.4029376
30.5640288,50.4032672
30.5640288,50.4029664
30.5640288,50.495664
30.6018528,50.4952896
30.6018528,50.434144
30.5334816,50.4900704
30.4653248,50.4514176
30.5713056,50.4955904
30.3591296,50.44344
30.3591296,50.4424416
30.6091296,50.492512
30.4726016,50.5575584
30.4726016,50.4474368
30.4726016,50.450128
30.3285824,50.5329856
30.5785824,50.2989728
30.3664064,50.4561088
30.4420544,50.4449248
30.4798784,50.4881376
30.5555264,50.389824
30.5555264,50.390752
30.5555264,50.3897792
30.5555264,50.3907968
30.6236832,50.469856
30.4871552,50.4890848
30.6006272,50.433792
30.456608,50.4810976
30.494432,50.4077376
30.532256,50.489552
30.532256,50.4896864
30.57008,50.414848
30.4260608,50.4767616
30.357904,50.4503904
30.357904,50.4508384
30.5395328,50.4917824
30.5773568,50.3953888
30.6151808,50.4821152
30.4711616,50.3609664
30.4711616,50.4471712
30.4711616,50.5626272
30.4711616,50.563216
30.4711616,50.5621952
30.5089856,50.488704
30.5468096,50.4935808
30.6224576,50.396688
30.5162624,50.4883616
30.5540864,50.4945952
30.5540864,50.3864352
30.5919104,50.4301376
30.6297344,50.4611296
30.5235392,50.4094208
30.7053824,50.4151072
30.5613632,50.4005952
30.5991872,50.3943392
30.6370112,50.3987808
30.4626592,50.3670112
30.56864,50.31344
30.56864,50.4953984
30.394288,50.5068672
30.644288,50.4000512
30.50776,50.4886944
30.3637408,50.5066656
30.3637408,50.5059776
30.3637408,50.5058144
30.6137408,50.456464
30.4772128,50.5523072
30.4772128,50.3450976
30.5150368,50.4887072
30.5528608,50.3449408
30.5528608,50.3463712
30.5528608,50.4011616
30.5528608,50.4943392
30.5528608,50.3829888
30.4466656,50.456864
30.4844896,50.5459968
30.4844896,50.5329696
30.4844896,50.5329024
30.5223136,50.3399872
30.5223136,50.4881088
30.5601376,50.4953856
30.5979616,50.4519456
30.4539424,50.433968
30.7039424,50.414128
30.5295904,50.4887072
30.3174144,50.4758848
30.5674144,50.40744
30.5674144,50.315456
30.4990432,50.3476992
30.5368672,50.4850208
30.5746912,50.4955136
30.3625152,50.5239776
30.3625152,50.5138592
30.544144,50.4930816
30.544144,50.3728384
30.581968,50.4271968
30.619792,50.5230176
30.5135968,50.5183936
30.5514208,50.4013664
30.5514208,50.349904
30.5514208,50.4943456
30.5892448,50.4794848
30.3770688,50.4566336
30.4527168,50.469856
30.5586976,50.3980256
30.4905408,50.4090304
30.5965216,50.474624
30.6343456,50.2392416
30.4599936,50.4821152
30.4978176,50.4938816
30.5356416,50.490688
30.5356416,50.4905472
30.5356416,50.4766144
30.3916224,50.4160352
30.4294464,50.4767424
30.5429184,50.4926784
30.5429184,50.4929504
30.5429184,50.4927456
30.3988992,50.4099456
30.5123712,50.5171744
30.5123712,50.5172352
30.5501952,50.4476256
30.5501952,50.3758432
30.5501952,50.4015072
30.5501952,50.3757888
30.406176,50.5026208
30.406176,50.5026272
30.406176,50.5028032
30.406176,50.502608
30.406176,50.5029216
30.656176,50.4680704
30.519648,50.40736
30.345296,50.5232736
30.595296,50.394448
30.63312,50.4326048
30.5269248,50.4023872
30.5269248,50.4884704
30.5647488,50.4040992
30.3903968,50.4577536
30.5342016,50.490128
30.5342016,50.490304
30.5720256,50.4954048
30.3976736,50.4650496
30.2914784,50.4510336
30.5414784,50.4923744
30.5793024,50.4263904
30.5793024,50.3953184
30.4427744,50.4468128
30.5487552,50.4940032
30.5865792,50.3949696
30.6622272,50.4697312
30.7000512,50.4801632
30.306032,50.5459648
30.556032,50.3912128
30.593856,50.3945536
30.38168,50.4922976
30.419504,50.477264
30.532976,50.48992
30.6011328,50.4611904
30.5024288,50.344448
30.3280768,50.4534944
30.5780768,50.3955488
30.4718816,50.5596832
30.2975296,50.480704
30.5475296,50.4938592
30.5475296,50.4018624
30.3731776,50.495696
30.4791584,50.4642368
30.5548064,50.3880928
30.5548064,50.3881568
30.5548064,50.3889248
30.5548064,50.3373024
30.5548064,50.3881376
30.5548064,50.3372352
30.5548064,50.4009664
30.5548064,50.3881024
30.5926304,50.4303808
30.3804544,50.4211616
30.4864352,50.4890784
30.5620832,50.4953952
30.5620832,50.40152
30.5620832,50.4953728
30.4255552,50.4768928
30.493712,50.489104
30.531536,50.48944
30.31936,50.5382272
30.56936,50.4117952
30.56936,50.4116704
30.56936,50.495616
30.607184,50.4363968
30.470656,50.450432
30.5388128,50.4151232
30.3644608,50.4283072
30.2960896,50.4513696
30.5460896,50.4936224
30.5460896,50.493488
30.3339136,50.52984
30.5839136,50.3953504
30.4095616,50.4589376
30.4473856,50.58464
30.4473856,50.4595136
30.4852096,50.5438624
30.4852096,50.5410048
30.4852096,50.542912
30.4852096,50.540832
30.4852096,50.5424896
30.4852096,50.5415584
30.5911904,50.5094048
30.5911904,50.4900672
30.5230336,50.4882752
30.4924864,50.5207904
30.5681344,50.4956384
30.5681344,50.4262496
30.4241152,50.4581568
30.5375872,50.32568
30.5375872,50.3287424
30.5375872,50.4913536
30.5754112,50.4955744
30.5754112,50.495616
30.544864,50.4019968
30.582688,50.3951232
30.582688,50.427568
30.582688,50.3953504
30.620512,50.3963648
30.5521408,50.3482816
30.5521408,50.3479808
30.5521408,50.4012352
30.5521408,50.3483008
30.5899648,50.3950496
30.5899648,50.42968
30.6277888,50.2485472
30.4837696,50.5233856
30.4837696,50.5253344
30.4837696,50.52552
30.4837696,50.5259808
30.4837696,50.5231488
30.4837696,50.525664
30.4837696,50.5271744
30.4156128,50.5205536
30.5215936,50.488336
30.5594176,50.4953536
30.3472416,50.4547456
30.5972416,50.4323872
30.4910464,50.4891808
30.5288704,50.488576
30.5288704,50.4887808
30.3166944,50.452784
30.5666944,50.4433888
30.3923424,50.4072192
30.5361472,50.3422304
30.5739712,50.3057696
30.5739712,50.4956256
30.5739712,50.3057472
30.4374432,50.5055776
30.4752672,50.4873888
30.581248,50.4269984
30.406896,50.504192
30.44472,50.5263712
30.482544,50.4627072
30.3385248,50.5272608
30.5885248,50.5082816
30.5885248,50.429296
30.4141728,50.4368928
30.4898208,50.4891648
30.5276448,50.4112192
30.5654688,50.4954144
30.6336256,50.4317664
30.7092736,50.4824576
30.5349216,50.4136544
30.5727456,50.4956192
30.3605696,50.480624
30.6105696,50.3948672
30.5043744,50.3432384
30.3300224,50.4536672
30.3678464,50.4236064
30.3678464,50.4561888
30.5116512,50.488576
30.5494752,50.359536
30.5494752,50.4940608
30.5494752,50.4940416
30.5494752,50.3689792
30.5494752,50.4939584
30.5494752,50.360208
30.5872992,50.4491232
30.6251232,50.2523072
30.481104,50.5495264
30.556752,50.392784
30.556752,50.3937024
30.420224,50.4587808
30.420224,50.4771904
30.458048,50.481216
30.5262048,50.4028576
30.6700096,50.403344
30.4578336,50.4815264
30.3138144,50.4526368
30.5638144,50.4954336
30.6016384,50.5265184
30.4272864,50.47648
30.5029344,50.4889504
30.6467392,50.4001664
30.4723872,50.4500896
30.4723872,50.557504
30.5480352,50.4939232
30.5858592,50.3950048
30.479664,50.4150976
30.555312,50.3894432
30.555312,50.3902752
30.555312,50.3893024
30.343136,50.4545376
30.593136,50.3946176
30.63096,50.4364064
30.5247648,50.4881408
30.5625888,50.401936
30.4563936,50.429696
30.3882368,50.5003616
30.5320416,50.4896416
30.5698656,50.417888
30.5698656,50.413632
30.5698656,50.4178304
30.5698656,50.4164384
30.5698656,50.4956288
30.5698656,50.4194464
30.5698656,50.4176736
30.5698656,50.4134176
30.5698656,50.417056
30.6076896,50.4367744
30.5014944,50.4891456
30.3271424,50.4534496
30.5771424,50.395664
30.5771424,50.3954112
30.3649664,50.503552
30.4784384,50.507248
30.4784384,50.5072512
30.5465952,50.4937216
30.5465952,50.4935424
30.5465952,50.4937632
30.5844192,50.3950144
30.5844192,50.3950112
30.6978912,50.4101152
30.553872,50.4226432
30.553872,50.3866816
30.553872,50.3860736
30.553872,50.4946464
30.4857152,50.4891008
30.4857152,50.4114848
30.455168,50.4315296
30.5989728,50.4670336
30.530816,50.4893408
30.530816,50.3422656
30.4246208,50.47696
30.4624448,50.3675104
30.5380928,50.4912864
30.5380928,50.4814464
30.5380928,50.4914432
30.5759168,50.3954976
30.5453696,50.4933536
30.6513504,50.4027584
30.5831936,50.39512
30.4769984,50.5070688
30.4769984,50.4876512
30.5148224,50.4885984
30.5526464,50.4943424
30.5526464,50.3460224
30.5904704,50.3949696
30.5904704,50.3947872
30.4464512,50.4559936
30.6282944,50.452496
30.6282944,50.4474592
30.4842752,50.5329408
30.4842752,50.4887616
30.4842752,50.5331904
30.4842752,50.5306336
30.4842752,50.530544
30.4842752,50.5301696
30.4842752,50.5303872
30.4842752,50.530192
30.4842752,50.53312
30.5220992,50.4085248
30.3477472,50.5217728
30.3855712,50.4983936
30.5672,50.4283712
30.605024,50.457824
30.430672,50.456864
30.4988288,50.3478688
30.5366528,50.4910272
30.5744768,50.3957248
30.3623008,50.5146816
30.6123008,50.4383328
30.4757728,50.553536
30.5439296,50.4932256
30.5439296,50.4930272
30.3317536,50.5311776
30.5817536,50.4933504
30.4452256,50.4528992
30.4830496,50.4888512
30.5208736,50.4884224
30.5208736,50.4883872
30.4903264,50.3863328
30.5281504,50.48864
30.5963072,50.3943936
30.5963072,50.4317792
30.6341312,50.3981696
30.5659744,50.4955968
30.5659744,50.4314816
30.5659744,50.398976
30.4219552,50.477008
30.4597792,50.4254432
30.5354272,50.4765984
30.5732512,50.4953952
30.429232,50.4767264
30.50488,50.488992
30.4743328,50.4872384
30.2999808,50.551328
30.5499808,50.401344
30.5499808,50.4940032
30.5499808,50.3750176
30.5499808,50.3565472
30.5499808,50.3566592
30.3378048,50.5249248
30.3756288,50.4177728
30.4437856,50.4490848
30.4816096,50.4872352
30.5194336,50.4884032
30.5572576,50.3940224
30.5572576,50.3940416
30.6329056,50.4327456
30.6707296,50.4033408
30.4888864,50.3546752
30.5267104,50.4882464
30.5645344,50.4956704
30.5645344,50.4038464
30.6023584,50.4343552
30.3218112,50.536912
30.5718112,50.4954272
30.5718112,50.49544
30.3596352,50.4380352
30.6096352,50.4908768
30.4731072,50.3585024
30.5109312,50.516064
30.579088,50.3952928
30.654736,50.5265056
30.518208,50.488544
30.518208,50.4059424
30.3741888,50.4266816
30.6241888,50.3969664
30.4876608,50.4983968
30.5254848,50.4645664
30.5254848,50.403296
30.6314656,50.4529728
30.6314656,50.4528128
30.6692896,50.4032864
30.4949376,50.493472
30.5327616,50.3418048
30.3205856,50.5374464
30.5705856,50.4954176
30.3584096,50.4476544
30.4643904,50.3738912
30.5400384,50.491856
30.3278624,50.5332992
30.5778624,50.3956032
30.4716672,50.5596192
30.4716672,50.559728
30.5473152,50.4936608
30.5473152,50.4938208
30.5851392,50.3950304
30.5851392,50.3952224
30.3729632,50.517344
30.478944,50.55072
30.516768,50.4883776
30.554592,50.3874944
30.554592,50.3875776
30.592416,50.4302976
30.38024,50.4282656
30.668064,50.4111296
30.455888,50.43064
30.5240448,50.4880992
30.5618688,50.4956032
30.3875168,50.4998656
30.5313216,50.4126944
30.5313216,50.4893696
30.5313216,50.341792
30.5691456,50.4104928
30.5691456,50.4955872
30.5691456,50.495632
30.4326176,50.477008
30.4326176,50.4771392
30.5764224,50.3956704
30.3642464,50.503792
30.6898944,50.4022496
30.4777184,50.551888
30.5155424,50.3388928
30.5533664,50.343728
30.5533664,50.384256
30.5533664,50.4944224
30.5533664,50.4944128
30.5533664,50.3843168
30.5533664,50.3843648
30.4093472,50.4354912
30.4471712,50.4584512
30.4849952,50.5428192
30.4849952,50.5369376
30.4849952,50.5363456
30.4849952,50.5418464
30.4849952,50.542816
30.4849952,50.5366176
30.4849952,50.5368192
30.4849952,50.447952
30.4849952,50.5426432
30.4849952,50.5434272
30.4849952,50.5430784
30.3106432,50.5433088
30.5606432,50.3288416
30.6288,50.4619392
30.5984672,50.3943104
30.416624,50.5206464
30.492272,50.5207136
30.530096,50.4121888
30.56792,50.4268576
30.56792,50.4083936
30.4617248,50.4518432
30.5373728,50.3256544
30.5373728,50.3256672
30.5751968,50.4953888
30.5751968,50.3039616
30.3630208,50.5095744
30.4690016,50.3772352
30.2946496,50.4513024
30.5446496,50.4504064
30.5446496,50.4934016
30.5824736,50.427488
30.4081216,50.5199712
30.4459456,50.4393888
30.5519264,50.380432
30.5519264,50.4219392
30.5519264,50.3804448
30.5519264,50.3814368
30.3397504,50.4543776
30.4532224,50.435824
30.5592032,50.4415104
30.5592032,50.4953216
30.5970272,50.3944736
30.4604992,50.4821152
30.56648,50.4065824
30.4983232,50.4970784
30.604304,50.5014688
30.467776,50.4508928
30.543424,50.3414048
30.3007008,50.4516768
30.5507008,50.3549408
30.5507008,50.4942464
30.5507008,50.3767168
30.5507008,50.3766592
30.5507008,50.4942752
30.5507008,50.3538752
30.5507008,50.355088
30.5507008,50.3779328
30.6188576,50.3960928
30.4066816,50.5037504
30.4823296,50.4131328
30.5201536,50.488384
30.3458016,50.522976
30.4139584,50.3993824
30.6639584,50.4701856
30.5274304,50.4885248
30.5274304,50.4111744
30.5652544,50.4956832
30.5652544,50.495632
30.6030784,50.4346656
30.4590592,50.4522816
30.3225312,50.536512
30.5725312,50.4245344
30.3603552,50.455696
30.6103552,50.509648
30.50416,50.3433824
30.541984,50.341584
30.541984,50.4924416
30.541984,50.4924
30.579808,50.426528
30.579808,50.2979008
30.44328,50.4415392
30.5492608,50.4938976
30.5492608,50.36432
30.5492608,50.3638656
30.3370848,50.45416
30.5870848,50.4952288
30.3749088,50.4566944
30.6249088,50.4594464
30.4505568,50.4773856
30.3065376,50.452096
30.5565376,50.3931616
30.5565376,50.3923328
30.5943616,50.3947744
30.5943616,50.3948608
30.5259904,50.4883424
30.5259904,50.410576
30.5941472,50.394592
30.4197952,50.4771584
30.5332672,50.3422592
30.5332672,50.4899776
30.5710912,50.396992
30.639248,50.4232032
30.540544,50.4922144
30.578368,50.4262688
30.578368,50.3956448
30.578368,50.395392
30.4721728,50.5587072
30.4721728,50.568816
30.3356448,50.528976
30.5856448,50.3949888
30.4794496,50.550672
30.5172736,50.4047168
30.5550976,50.4948192
30.5550976,50.3895424
30.4185696,50.5053696
30.4867264,50.410992
30.5245504,50.4882816
30.5623744,50.4017408
30.6001984,50.3942304
30.4258464,50.47688
30.4636704,50.4238368
30.5318272,50.4727424
30.3196512,50.4529792
30.5696512,50.4117152
30.5696512,50.4113088
30.5696512,50.4185728
30.5696512,50.4956192
30.5696512,50.4192736
30.5696512,50.4195392
30.5696512,50.4126464
30.539104,50.4914976
30.4709472,50.3611488
30.5087712,50.5225472
30.576928,50.3954304
30.576928,50.4258112
30.5842048,50.4278688
30.516048,50.4885536
30.4098528,50.45904
30.4855008,50.4839328
30.5611488,50.4954592
30.6293056,50.3974368
30.4549536,50.4317824
30.4927776,50.4891456
30.3184256,50.4528704
30.5684256,50.4089856
30.5684256,50.3137344
30.5684256,50.4089344
30.6062496,50.4211488
30.4244064,50.4769632
30.4622304,50.4245344
30.5378784,50.4805216
30.5757024,50.3022816
30.4316832,50.4770848
30.3635264,50.4559104
30.4695072,50.4507872
30.2951552,50.4511424
30.5451552,50.4932896
30.3329792,50.5308384
30.5829792,50.3950752
30.476784,50.5526624
30.4086272,50.4588608
30.6586272,50.40232
30.552432,50.4009792
30.552432,50.3828416
30.552432,50.4220192
30.552432,50.3814208
30.552432,50.4943456
